Transaction_ID,Date,Time,Sender_Bank,Receiver_Bank,UPI_App,Transaction_Type,Amount_INR,Status,Failure_Reason,City,Device_Type,Response_Time_ms,Is_Weekend
UPI100002262,2025-06-29,19:54:16,Kotak Mahindra,IDBI Bank,PhonePe,Merchant Payment,1335.61,Success,NA,Hyderabad,Android,271,True
UPI100002263,2025-08-13,08:02:29,ICICI,SBI,WhatsApp Pay,Merchant Payment,317.47,Success,NA,Amritsar,Android,226,False
UPI100002264,2025-08-13,14:37:26,Kotak Mahindra,Punjab National Bank,Mobikwik,Recharge,3739.18,Failed,Duplicate Transaction,Hyderabad,Android,1259,False
UPI100002265,2025-06-29,01:34:38,HDFC,Bank of Baroda,Amazon Pay,Bill Payment,619.34,Failed,Duplicate Transaction,Lucknow,iOS,891,True
UPI100002266,2025-05-08,22:14:31,SBI,IDBI Bank,Paytm,P2M,862.1,Success,NA,Ahmedabad,iOS,1116,False
UPI100002267,2025-08-01,01:35:25,IndusInd Bank,Axis Bank,Mobikwik,P2M,1776.15,Pending,NA,Ludhiana,iOS,3103,False
UPI100002268,2025-07-19,05:05:54,IndusInd Bank,Union Bank,WhatsApp Pay,P2M,833.09,Failed,NPCI Switch Error,Delhi,Android,1098,True
UPI100002269,2025-01-21,01:24:20,Bank of Baroda,Axis Bank,WhatsApp Pay,Bill Payment,839.26,Success,NA,Jalandhar,iOS,288,False
UPI100002270,2025-08-28,12:37:20,Canara Bank,SBI,Mobikwik,Recharge,3443.2,Success,NA,Patiala,iOS,1028,False
UPI100002271,2025-01-26,16:59:26,IndusInd Bank,SBI,Google Pay,Recharge,572.93,Success,NA,Patiala,Android,372,True
UPI100002272,2025-02-23,11:31:12,SBI,Bank of Baroda,PhonePe,Bill Payment,4625.49,Pending,NA,Patiala,Android,882,True
UPI100002273,2025-02-19,06:33:32,ICICI,IDBI Bank,Amazon Pay,Merchant Payment,57.28,Failed,Transaction Timeout,Ahmedabad,Android,169,False
UPI100002274,2025-05-23,18:02:43,SBI,Union Bank,WhatsApp Pay,Merchant Payment,1906.8,Failed,Beneficiary Bank Unavailable,Kolkata,Android,306,False
UPI100002275,2025-05-20,22:22:53,HDFC,Kotak Mahindra,Google Pay,P2M,412.83,Success,NA,Amritsar,iOS,510,False
UPI100002276,2025-12-24,14:24:54,HDFC,SBI,WhatsApp Pay,Recharge,1017.06,Failed,PSP Server Error,Chandigarh,iOS,3794,False
UPI100002277,2025-10-21,13:42:02,Bank of Baroda,Bank of Baroda,CRED,Fund Transfer,663.55,Failed,Transaction Timeout,Hyderabad,iOS,394,False
UPI100002278,2025-07-01,20:44:41,Kotak Mahindra,IndusInd Bank,PhonePe,Fund Transfer,1043.7,Success,NA,Amritsar,iOS,930,False
UPI100002279,2025-01-28,22:42:41,ICICI,IDBI Bank,CRED,Fund Transfer,982.17,Success,NA,Patiala,iOS,2089,False
UPI100002280,2025-03-02,04:28:08,IndusInd Bank,ICICI,Google Pay,Recharge,2548.62,Failed,Beneficiary Bank Unavailable,Lucknow,iOS,713,True
UPI100002281,2025-10-05,03:22:50,Kotak Mahindra,Punjab National Bank,Paytm,P2M,1261.69,Failed,Beneficiary Bank Unavailable,Hyderabad,iOS,4240,True
UPI100002282,2025-05-31,15:35:53,IDBI Bank,Bank of Baroda,Paytm,P2P,81.65,Failed,Beneficiary Bank Unavailable,Ahmedabad,iOS,1176,True
UPI100002283,2025-06-27,14:31:30,Yes Bank,Punjab National Bank,CRED,Merchant Payment,1048.41,Success,NA,Ahmedabad,Android,1194,False
UPI100002284,2025-08-18,22:26:13,HDFC,ICICI,BHIM,Bill Payment,899.95,Success,NA,Jaipur,iOS,472,False
UPI100002285,2025-10-11,22:45:51,ICICI,Yes Bank,BHIM,Recharge,1560.83,Failed,Bank Server Down,Lucknow,iOS,161,True
UPI100002286,2025-04-03,20:36:14,IDBI Bank,Kotak Mahindra,PhonePe,Recharge,226.62,Success,NA,Lucknow,iOS,1756,False
UPI100002287,2025-02-06,02:17:30,Canara Bank,Union Bank,Mobikwik,Merchant Payment,328.57,Success,NA,Mumbai,Android,69,False
UPI100002288,2025-04-26,00:49:36,ICICI,Canara Bank,CRED,Recharge,1743.54,Success,NA,Jaipur,iOS,1754,True
UPI100002289,2025-05-16,12:45:39,Kotak Mahindra,HDFC,BHIM,Recharge,1120.21,Success,NA,Ludhiana,Android,276,False
UPI100002290,2025-09-17,13:24:56,HDFC,Bank of Baroda,Amazon Pay,P2P,143.29,Failed,Daily Limit Exceeded,Ludhiana,iOS,1566,False
UPI100002291,2025-01-23,20:50:45,IDBI Bank,Punjab National Bank,BHIM,Bill Payment,753.41,Success,NA,Ludhiana,Android,120,False
UPI100002292,2025-05-03,08:15:30,IndusInd Bank,IDBI Bank,Mobikwik,Recharge,1729.91,Failed,Duplicate Transaction,Mumbai,iOS,1072,True
UPI100002293,2025-01-23,15:34:28,HDFC,Canara Bank,PhonePe,Bill Payment,402.19,Success,NA,Ludhiana,Android,138,False
UPI100002294,2025-04-27,02:45:33,IDBI Bank,Canara Bank,PhonePe,Recharge,32.7,Success,NA,Mumbai,Android,294,True
UPI100002295,2025-07-09,15:48:09,Union Bank,Union Bank,BHIM,Fund Transfer,1567.99,Success,NA,Delhi,iOS,1133,False
UPI100002296,2025-10-27,08:48:32,Canara Bank,IndusInd Bank,Amazon Pay,Merchant Payment,4925.9,Failed,Account Blocked/Frozen,Pune,iOS,167,False
UPI100002297,2025-06-22,07:53:56,Punjab National Bank,Kotak Mahindra,WhatsApp Pay,Merchant Payment,16.57,Reversed,Bank Server Down,Jalandhar,iOS,82,True
UPI100002298,2025-11-17,11:06:14,SBI,ICICI,PhonePe,Bill Payment,103.36,Failed,Beneficiary Bank Unavailable,Mumbai,iOS,74,False
UPI100002299,2025-08-08,20:45:55,Union Bank,SBI,PhonePe,Recharge,802.8,Failed,Beneficiary Bank Unavailable,Ludhiana,iOS,382,False
UPI100002300,2025-12-13,23:50:39,SBI,Union Bank,PhonePe,P2M,181.21,Failed,Incorrect UPI PIN,Chandigarh,iOS,548,True
UPI100002301,2025-05-06,22:04:09,Punjab National Bank,Axis Bank,Amazon Pay,Fund Transfer,3394.91,Success,NA,Pune,Android,79,False
UPI100002302,2025-07-14,09:36:48,HDFC,Yes Bank,PhonePe,Merchant Payment,514.9,Failed,Transaction Timeout,Kolkata,Android,141,False
UPI100002303,2025-03-21,05:37:23,HDFC,Kotak Mahindra,BHIM,P2P,637.52,Success,NA,Delhi,iOS,399,False
UPI100002304,2025-06-15,17:44:43,Bank of Baroda,Axis Bank,BHIM,Bill Payment,2107.48,Success,NA,Ahmedabad,Android,683,True
UPI100002305,2025-12-04,09:41:45,Punjab National Bank,IndusInd Bank,CRED,Merchant Payment,1229.94,Success,NA,Chandigarh,iOS,76,False
UPI100002306,2025-07-28,21:48:33,HDFC,Punjab National Bank,Google Pay,P2P,254.48,Success,NA,Jalandhar,iOS,332,False
UPI100002307,2025-05-08,12:43:08,HDFC,Punjab National Bank,BHIM,Bill Payment,1100.89,Success,NA,Mumbai,iOS,299,False
UPI100002308,2025-02-14,17:38:55,HDFC,SBI,BHIM,Bill Payment,1731.96,Success,NA,Ludhiana,Android,217,False
UPI100002309,2025-12-28,22:11:10,Union Bank,Axis Bank,CRED,Merchant Payment,1119.68,Success,NA,Amritsar,Android,2596,True
UPI100002310,2025-11-12,15:25:35,Union Bank,Union Bank,Amazon Pay,P2M,1694.02,Failed,Duplicate Transaction,Amritsar,Android,154,False
UPI100002311,2025-08-19,07:50:10,Yes Bank,Axis Bank,BHIM,Bill Payment,1537.81,Reversed,Duplicate Transaction,Jalandhar,iOS,1908,False
UPI100002312,2025-03-19,12:11:01,Union Bank,Punjab National Bank,Paytm,Recharge,92.21,Success,NA,Hyderabad,Android,1462,False
UPI100002313,2025-02-27,01:30:56,Kotak Mahindra,HDFC,BHIM,Merchant Payment,2107.55,Success,NA,Mumbai,Android,980,False
UPI100002314,2025-05-25,09:47:51,ICICI,Punjab National Bank,CRED,Bill Payment,1983.58,Success,NA,Bengaluru,Android,3155,True
UPI100002315,2025-01-31,10:54:26,HDFC,Axis Bank,Paytm,Recharge,626.43,Pending,NA,Bengaluru,Android,1241,False
UPI100002316,2025-06-04,02:06:30,ICICI,Bank of Baroda,BHIM,Bill Payment,64.09,Success,NA,Patiala,Android,279,False
UPI100002317,2025-01-27,23:23:14,IDBI Bank,Punjab National Bank,Google Pay,Fund Transfer,1485.43,Failed,Duplicate Transaction,Jaipur,iOS,412,False
UPI100002318,2025-05-14,01:35:20,IDBI Bank,Axis Bank,Amazon Pay,P2M,1058.95,Success,NA,Ludhiana,iOS,1107,False
UPI100002319,2025-11-12,15:42:57,Axis Bank,Kotak Mahindra,Amazon Pay,Recharge,5561.5,Pending,NA,Delhi,iOS,1501,False
UPI100002320,2025-03-21,15:48:58,IDBI Bank,ICICI,Google Pay,Fund Transfer,1578.59,Failed,PSP Server Error,Jalandhar,iOS,918,False
UPI100002321,2025-03-17,07:31:40,Bank of Baroda,Yes Bank,Mobikwik,Fund Transfer,587.76,Success,NA,Bengaluru,iOS,403,False
UPI100002322,2025-01-09,22:19:56,Bank of Baroda,SBI,Google Pay,Bill Payment,210.5,Success,NA,Jaipur,Android,202,False
UPI100002323,2025-03-12,19:53:07,Yes Bank,Axis Bank,Google Pay,Fund Transfer,365.14,Failed,Daily Limit Exceeded,Chandigarh,Android,2943,False
UPI100002324,2025-08-02,02:18:58,Punjab National Bank,Canara Bank,WhatsApp Pay,Fund Transfer,3824.45,Success,NA,Ludhiana,Android,319,True
UPI100002325,2025-01-06,17:51:02,SBI,Canara Bank,BHIM,P2P,2214.77,Success,NA,Pune,Android,1300,False
UPI100002326,2025-02-16,22:17:00,Yes Bank,HDFC,CRED,Bill Payment,4546.37,Failed,Beneficiary Bank Unavailable,Amritsar,Android,1611,True
UPI100002327,2025-05-01,20:42:08,Punjab National Bank,Canara Bank,Google Pay,P2M,460.4,Success,NA,Delhi,Android,350,False
UPI100002328,2025-05-26,11:42:34,Yes Bank,Canara Bank,Amazon Pay,Fund Transfer,1192.32,Failed,Duplicate Transaction,Jalandhar,iOS,745,False
UPI100002329,2025-05-13,21:31:21,Kotak Mahindra,IDBI Bank,PhonePe,Bill Payment,95.82,Pending,NA,Bengaluru,iOS,160,False
UPI100002330,2025-10-12,14:52:17,Bank of Baroda,SBI,Amazon Pay,P2M,3025.93,Success,NA,Patiala,Android,123,True
UPI100002331,2025-11-25,11:16:55,Axis Bank,Bank of Baroda,Google Pay,Fund Transfer,1079.65,Success,NA,Amritsar,iOS,579,False
UPI100002332,2025-10-14,15:49:54,Canara Bank,Canara Bank,WhatsApp Pay,Merchant Payment,1585.43,Failed,Account Blocked/Frozen,Ahmedabad,iOS,243,False
UPI100002333,2025-09-18,22:49:18,SBI,Punjab National Bank,CRED,P2P,401.79,Failed,PSP Server Error,Kolkata,Android,361,False
UPI100002334,2025-06-11,20:20:06,Bank of Baroda,Bank of Baroda,Amazon Pay,P2P,1809.05,Failed,Account Blocked/Frozen,Ahmedabad,Android,62,False
UPI100002335,2025-10-27,23:21:16,Punjab National Bank,Union Bank,BHIM,Bill Payment,2045.51,Failed,Incorrect UPI PIN,Ahmedabad,iOS,662,False
UPI100002336,2025-08-30,16:30:32,Punjab National Bank,Punjab National Bank,Google Pay,Merchant Payment,1997.04,Success,NA,Jalandhar,Android,1905,True
UPI100002337,2025-07-15,14:54:09,SBI,IDBI Bank,WhatsApp Pay,P2P,1829.72,Failed,Insufficient Balance,Chandigarh,iOS,1854,False
UPI100002338,2025-03-14,02:40:07,Yes Bank,Bank of Baroda,PhonePe,P2P,1367.84,Success,NA,Jaipur,iOS,460,False
UPI100002339,2025-02-15,19:31:18,IndusInd Bank,IndusInd Bank,Amazon Pay,Merchant Payment,1881.92,Success,NA,Jalandhar,Android,177,True
UPI100002340,2025-01-10,10:26:29,Axis Bank,Union Bank,WhatsApp Pay,Merchant Payment,249.32,Failed,Bank Server Down,Ahmedabad,iOS,1925,False
UPI100002341,2025-01-20,16:21:36,IDBI Bank,IDBI Bank,PhonePe,Bill Payment,3146.16,Failed,NPCI Switch Error,Chandigarh,Android,1489,False
UPI100002342,2025-03-09,01:38:42,Canara Bank,Yes Bank,Amazon Pay,P2P,605.08,Success,NA,Ahmedabad,iOS,1242,True
UPI100002343,2025-07-18,14:33:04,Bank of Baroda,Punjab National Bank,PhonePe,Merchant Payment,3252.02,Success,NA,Jaipur,iOS,192,False
UPI100002344,2025-06-17,19:25:15,Axis Bank,Canara Bank,CRED,Recharge,1116.54,Failed,Duplicate Transaction,Ludhiana,Android,1369,False
UPI100002345,2025-05-02,00:13:52,ICICI,IndusInd Bank,Amazon Pay,Recharge,1288.85,Reversed,Duplicate Transaction,Kolkata,Android,126,False
UPI100002346,2025-02-09,17:42:17,IndusInd Bank,ICICI,CRED,Recharge,2885.47,Success,NA,Mumbai,Android,314,True
UPI100002347,2025-06-22,20:26:48,Punjab National Bank,Bank of Baroda,Google Pay,P2M,706.82,Failed,PSP Server Error,Mumbai,Android,1341,True
UPI100002348,2025-02-18,18:35:11,IndusInd Bank,Union Bank,Paytm,P2P,208.06,Success,NA,Delhi,Android,219,False
UPI100002349,2025-07-16,05:09:00,IDBI Bank,IDBI Bank,Mobikwik,Bill Payment,2452.73,Success,NA,Lucknow,iOS,2000,False
UPI100002350,2025-05-04,17:23:32,HDFC,Canara Bank,Amazon Pay,P2M,1142.04,Failed,Incorrect UPI PIN,Pune,iOS,895,True
UPI100002351,2025-02-28,09:00:01,Canara Bank,Bank of Baroda,PhonePe,P2P,200.73,Failed,Insufficient Balance,Delhi,iOS,762,False
UPI100002352,2025-09-20,07:18:48,Kotak Mahindra,Axis Bank,Amazon Pay,Bill Payment,322.43,Reversed,Bank Server Down,Chandigarh,Android,975,True
UPI100002353,2025-06-29,16:24:11,Axis Bank,Canara Bank,BHIM,Merchant Payment,1105.82,Success,NA,Mumbai,iOS,2623,True
UPI100002354,2025-02-01,22:02:27,HDFC,ICICI,WhatsApp Pay,Bill Payment,118.55,Failed,Daily Limit Exceeded,Chandigarh,iOS,2134,True
UPI100002355,2025-03-13,14:52:45,ICICI,ICICI,Paytm,Bill Payment,10131.08,Failed,Beneficiary Bank Unavailable,Pune,iOS,260,False
UPI100002356,2025-06-03,15:31:18,Axis Bank,Canara Bank,Mobikwik,Fund Transfer,1036.4,Success,NA,Bengaluru,Android,1143,False
UPI100002357,2025-04-21,14:35:45,SBI,HDFC,CRED,P2M,2677.2,Success,NA,Chandigarh,iOS,167,False
UPI100002358,2025-04-08,07:47:02,IndusInd Bank,Kotak Mahindra,Mobikwik,Merchant Payment,996.36,Reversed,Duplicate Transaction,Ludhiana,iOS,970,False
UPI100002359,2025-01-20,17:58:05,Union Bank,IndusInd Bank,Mobikwik,P2M,174.62,Failed,NPCI Switch Error,Hyderabad,iOS,588,False
UPI100002360,2025-02-15,07:18:48,Canara Bank,Bank of Baroda,WhatsApp Pay,Bill Payment,329.42,Success,NA,Bengaluru,Android,374,True
UPI100002361,2025-03-17,05:48:17,Canara Bank,ICICI,WhatsApp Pay,Merchant Payment,120.28,Failed,PSP Server Error,Jalandhar,Android,1086,False
UPI100002362,2025-05-19,16:54:34,Bank of Baroda,IDBI Bank,Amazon Pay,Merchant Payment,676.18,Pending,NA,Patiala,iOS,985,False
UPI100002363,2025-07-06,09:37:06,Canara Bank,ICICI,Amazon Pay,Merchant Payment,41.47,Success,NA,Hyderabad,iOS,201,True
UPI100002364,2025-01-02,11:14:19,Punjab National Bank,IndusInd Bank,BHIM,P2P,277.13,Success,NA,Bengaluru,iOS,325,False
UPI100002365,2025-09-16,05:13:02,IDBI Bank,Union Bank,Mobikwik,Merchant Payment,1692.25,Success,NA,Kolkata,Android,858,False
UPI100002366,2025-10-22,07:27:30,Union Bank,Union Bank,BHIM,Merchant Payment,679.76,Success,NA,Lucknow,iOS,3205,False
UPI100002367,2025-04-01,20:40:23,Canara Bank,HDFC,WhatsApp Pay,Merchant Payment,173.94,Pending,NA,Pune,Android,730,False
UPI100002368,2025-06-29,09:29:21,Axis Bank,Canara Bank,PhonePe,P2P,1820.67,Success,NA,Chandigarh,iOS,272,True
UPI100002369,2025-12-30,11:39:01,Bank of Baroda,Canara Bank,Paytm,Bill Payment,1849.16,Success,NA,Kolkata,Android,112,False
UPI100002370,2025-12-09,07:24:09,Punjab National Bank,Axis Bank,WhatsApp Pay,P2P,1347.89,Failed,Invalid VPA,Jalandhar,iOS,349,False
UPI100002371,2025-11-22,11:11:13,Axis Bank,Kotak Mahindra,Amazon Pay,Fund Transfer,523.94,Failed,Daily Limit Exceeded,Bengaluru,iOS,666,True
UPI100002372,2025-03-21,06:24:51,SBI,IDBI Bank,Mobikwik,P2P,2717.6,Success,NA,Bengaluru,iOS,73,False
UPI100002373,2025-04-09,20:39:58,Canara Bank,Union Bank,BHIM,Merchant Payment,4347.46,Failed,Daily Limit Exceeded,Jaipur,Android,1063,False
UPI100002374,2025-09-06,17:29:47,Union Bank,Canara Bank,CRED,Fund Transfer,217.97,Success,NA,Bengaluru,iOS,929,True
UPI100002375,2025-06-15,03:23:48,Axis Bank,HDFC,Google Pay,Fund Transfer,1389.13,Success,NA,Jalandhar,iOS,804,True
UPI100002376,2025-01-28,10:57:21,Axis Bank,Axis Bank,BHIM,Merchant Payment,854.65,Success,NA,Pune,Android,911,False
UPI100002377,2025-12-18,04:50:28,IDBI Bank,Kotak Mahindra,Mobikwik,Bill Payment,3003.24,Failed,NPCI Switch Error,Jaipur,Android,93,False
UPI100002378,2025-05-22,07:06:19,Bank of Baroda,Union Bank,CRED,P2P,297.59,Failed,Beneficiary Bank Unavailable,Patiala,iOS,604,False
UPI100002379,2025-11-07,09:17:15,SBI,Punjab National Bank,Google Pay,P2P,810.48,Success,NA,Kolkata,Android,1514,False
UPI100002380,2025-03-13,13:19:55,HDFC,Bank of Baroda,PhonePe,Merchant Payment,2834.44,Failed,Network Timeout,Pune,Android,368,False
UPI100002381,2025-04-06,10:35:48,Yes Bank,SBI,BHIM,Recharge,1115.78,Success,NA,Mumbai,Android,1053,True
UPI100002382,2025-06-30,12:47:52,Punjab National Bank,Union Bank,PhonePe,P2M,867.62,Failed,Beneficiary Bank Unavailable,Hyderabad,iOS,1198,False
UPI100002383,2025-09-20,00:36:54,IndusInd Bank,Bank of Baroda,WhatsApp Pay,Merchant Payment,283.7,Pending,NA,Ludhiana,Android,761,True
UPI100002384,2025-03-16,11:01:48,IndusInd Bank,ICICI,Google Pay,P2P,1465.81,Failed,Incorrect UPI PIN,Amritsar,iOS,741,True
UPI100002385,2025-03-22,02:15:27,Union Bank,Bank of Baroda,CRED,Recharge,285.04,Failed,Invalid VPA,Ludhiana,Android,850,True
UPI100002386,2025-05-05,18:03:14,Punjab National Bank,ICICI,Paytm,Bill Payment,322.64,Failed,Account Blocked/Frozen,Jaipur,Android,582,False
UPI100002387,2025-06-20,21:20:03,HDFC,IDBI Bank,Google Pay,Fund Transfer,1136.63,Failed,Beneficiary Bank Unavailable,Mumbai,iOS,4418,False
UPI100002388,2025-08-11,23:30:44,IndusInd Bank,Canara Bank,Paytm,Bill Payment,2940.5,Failed,Invalid VPA,Hyderabad,Android,601,False
UPI100002389,2025-03-04,00:57:43,IDBI Bank,Yes Bank,Google Pay,Merchant Payment,955.01,Success,NA,Ahmedabad,iOS,364,False
UPI100002390,2025-04-04,10:21:55,Bank of Baroda,Kotak Mahindra,Paytm,P2P,1925.09,Success,NA,Ahmedabad,Android,261,False
UPI100002391,2025-01-08,12:07:34,Union Bank,Union Bank,CRED,Bill Payment,655.72,Success,NA,Mumbai,iOS,254,False
UPI100002392,2025-12-01,13:03:13,SBI,ICICI,Amazon Pay,Fund Transfer,2147.9,Success,NA,Patiala,Android,120,False
UPI100002393,2025-04-01,04:38:42,SBI,Yes Bank,Paytm,Merchant Payment,2782.75,Reversed,Bank Server Down,Lucknow,iOS,783,False
UPI100002394,2025-01-28,08:21:33,Punjab National Bank,ICICI,PhonePe,P2M,193.17,Failed,Duplicate Transaction,Lucknow,Android,530,False
UPI100002395,2025-06-02,01:48:31,Kotak Mahindra,Union Bank,Google Pay,P2M,1870.28,Success,NA,Mumbai,Android,1051,False
UPI100002396,2025-05-07,17:57:22,HDFC,HDFC,CRED,P2P,3892.89,Failed,Insufficient Balance,Ludhiana,Android,301,False
UPI100002397,2025-07-29,15:38:30,ICICI,Union Bank,BHIM,P2M,165.23,Failed,PSP Server Error,Pune,iOS,156,False
UPI100002398,2025-03-03,21:29:24,Punjab National Bank,IDBI Bank,Paytm,Fund Transfer,1091.54,Failed,Beneficiary Bank Unavailable,Jaipur,iOS,123,False
UPI100002399,2025-03-15,00:39:13,Bank of Baroda,IDBI Bank,Paytm,Fund Transfer,1144.57,Failed,Incorrect UPI PIN,Jaipur,Android,121,True
UPI100002400,2025-09-13,09:38:43,Union Bank,HDFC,BHIM,Recharge,630.94,Success,NA,Lucknow,Android,1107,True
UPI100002401,2025-12-15,16:14:46,Axis Bank,Axis Bank,Google Pay,Merchant Payment,4508.66,Failed,Beneficiary Bank Unavailable,Amritsar,Android,1120,False
UPI100002402,2025-10-09,17:12:37,Union Bank,IDBI Bank,WhatsApp Pay,P2M,2517.8,Success,NA,Lucknow,iOS,127,False
UPI100002403,2025-10-03,11:37:22,ICICI,IDBI Bank,Mobikwik,Bill Payment,185.03,Success,NA,Patiala,iOS,260,False
UPI100002404,2025-03-07,21:52:15,Bank of Baroda,ICICI,Paytm,P2P,228.08,Success,NA,Ahmedabad,Android,774,False
UPI100002405,2025-07-04,07:15:11,Canara Bank,Union Bank,Amazon Pay,Merchant Payment,1773.3,Failed,Invalid VPA,Bengaluru,iOS,193,False
UPI100002406,2025-03-24,12:37:54,IndusInd Bank,Bank of Baroda,Amazon Pay,Merchant Payment,3802.04,Success,NA,Kolkata,iOS,1611,False
UPI100002407,2025-07-19,13:34:06,Punjab National Bank,Union Bank,Google Pay,Bill Payment,3961.46,Pending,NA,Patiala,iOS,300,True
UPI100002408,2025-07-28,07:46:01,Yes Bank,IDBI Bank,PhonePe,Recharge,2138.2,Success,NA,Jalandhar,iOS,2418,False
UPI100002409,2025-08-18,12:13:43,Punjab National Bank,IDBI Bank,Mobikwik,P2P,2481.93,Failed,Duplicate Transaction,Pune,Android,1900,False
UPI100002410,2025-05-30,12:24:56,ICICI,Union Bank,Paytm,Fund Transfer,888.65,Failed,Invalid VPA,Ludhiana,iOS,1506,False
UPI100002411,2025-11-07,13:50:23,Union Bank,Kotak Mahindra,Google Pay,Bill Payment,2228.77,Success,NA,Chandigarh,iOS,1182,False
UPI100002412,2025-12-19,20:52:25,HDFC,ICICI,Mobikwik,Fund Transfer,118.46,Failed,PSP Server Error,Pune,iOS,315,False
UPI100002413,2025-05-14,13:39:45,SBI,ICICI,Google Pay,Merchant Payment,588.13,Failed,Bank Server Down,Chandigarh,iOS,439,False
UPI100002414,2025-12-14,23:06:16,Canara Bank,IndusInd Bank,Google Pay,Bill Payment,180.55,Success,NA,Hyderabad,iOS,1080,True
UPI100002415,2025-10-24,23:19:04,ICICI,Yes Bank,PhonePe,Recharge,1309.93,Failed,Invalid VPA,Jalandhar,iOS,230,False
UPI100002416,2025-11-06,21:17:09,SBI,HDFC,Google Pay,Fund Transfer,463.09,Pending,NA,Ahmedabad,iOS,893,False
UPI100002417,2025-07-18,15:31:23,IndusInd Bank,Union Bank,Paytm,P2P,2054.34,Reversed,NPCI Switch Error,Chandigarh,Android,2944,False
UPI100002418,2025-03-13,13:47:42,Punjab National Bank,ICICI,Mobikwik,P2M,584.01,Failed,Transaction Timeout,Mumbai,iOS,866,False
UPI100002419,2025-07-12,04:54:34,Union Bank,HDFC,WhatsApp Pay,Fund Transfer,1771.22,Success,NA,Kolkata,iOS,194,True
UPI100002420,2025-11-24,14:14:59,Union Bank,Yes Bank,WhatsApp Pay,Fund Transfer,1071.52,Failed,Beneficiary Bank Unavailable,Bengaluru,Android,561,False
UPI100002421,2025-12-20,04:07:56,Bank of Baroda,IndusInd Bank,CRED,Recharge,4335.39,Reversed,Bank Server Down,Jalandhar,Android,885,True
UPI100002422,2025-03-06,15:14:00,SBI,Canara Bank,PhonePe,Fund Transfer,92.41,Failed,NPCI Switch Error,Jaipur,iOS,957,False
UPI100002423,2025-01-26,00:13:17,HDFC,Bank of Baroda,Paytm,Bill Payment,2674.54,Success,NA,Hyderabad,iOS,719,True
UPI100002424,2025-09-28,14:03:35,ICICI,Bank of Baroda,Mobikwik,Bill Payment,1046.71,Success,NA,Lucknow,iOS,164,True
UPI100002425,2025-05-13,06:43:47,Punjab National Bank,Union Bank,Google Pay,Recharge,4537.8,Success,NA,Jaipur,iOS,374,False
UPI100002426,2025-09-03,05:15:04,Yes Bank,Kotak Mahindra,Mobikwik,Recharge,304.05,Success,NA,Pune,Android,1356,False
UPI100002427,2025-04-28,21:52:11,ICICI,Axis Bank,WhatsApp Pay,P2M,3891.84,Failed,Insufficient Balance,Chandigarh,iOS,866,False
UPI100002428,2025-09-29,12:37:27,ICICI,Punjab National Bank,Paytm,Fund Transfer,2982.73,Failed,Account Blocked/Frozen,Ahmedabad,iOS,810,False
UPI100002429,2025-03-23,01:46:17,Canara Bank,Kotak Mahindra,WhatsApp Pay,Bill Payment,1557.28,Success,NA,Mumbai,iOS,697,True
UPI100002430,2025-02-26,00:58:18,IndusInd Bank,Bank of Baroda,WhatsApp Pay,Merchant Payment,79.71,Failed,Bank Server Down,Ahmedabad,Android,750,False
UPI100002431,2025-05-10,16:37:09,Canara Bank,Canara Bank,Paytm,P2M,870.08,Success,NA,Delhi,iOS,415,True
UPI100002432,2025-02-01,06:08:25,ICICI,Yes Bank,PhonePe,Merchant Payment,1859.55,Failed,Beneficiary Bank Unavailable,Pune,Android,70,True
UPI100002433,2025-02-16,12:13:17,Punjab National Bank,Canara Bank,CRED,Bill Payment,2921.36,Success,NA,Lucknow,Android,3407,True
UPI100002434,2025-02-28,20:48:18,ICICI,Kotak Mahindra,BHIM,Bill Payment,1526.5,Success,NA,Jaipur,Android,264,False
UPI100002435,2025-03-24,04:59:02,Union Bank,Union Bank,Amazon Pay,Recharge,565.53,Success,NA,Lucknow,iOS,1255,False
UPI100002436,2025-07-11,12:58:25,Bank of Baroda,Kotak Mahindra,PhonePe,Recharge,5621.62,Failed,Daily Limit Exceeded,Chandigarh,iOS,116,False
UPI100002437,2025-12-25,06:04:23,Axis Bank,IDBI Bank,Mobikwik,Recharge,317.98,Success,NA,Jaipur,iOS,440,False
UPI100002438,2025-08-11,14:23:12,Bank of Baroda,IndusInd Bank,CRED,Fund Transfer,506.17,Failed,Duplicate Transaction,Delhi,iOS,832,False
UPI100002439,2025-10-30,21:06:19,Yes Bank,Canara Bank,PhonePe,P2M,4174.59,Success,NA,Mumbai,Android,326,False
